Reviewer Name,Review Content,Rating Score,Movie Link
Nguyễn Lê Đức Duy,"Một bộ phim tuyệt vời, đây là lần đầu mình chứng kiến một bộ phim bàn về bạo hành gia đình, phim hiện thực hóa một tang gia Sài gòn chân thực đến nghẹt thở. Là con của một người mẹ đơn thân, mình đã khóc khi xem và thật sự phim đã chạm được đến mình. Cảm ơn những nhà làm phim, vì những thước phim hết sức nhân văn, ý nghĩa và sâu sắc.",10,https://moveek.com/review/dem-toi-ruc-ro/
quangbaao,màn hình chiếu hơi tối,5,https://moveek.com/review/dem-toi-ruc-ro/
Bảo Nhi,"Phim khắc hoạ rõ nét tâm lí con người, sự rối ren trong một gia đình, gia trưởng, ích kỉ.. Đầy ám ảnh và day dứt.",9,https://moveek.com/review/dem-toi-ruc-ro/
Chankimah,Nội dung chân thực. Diễn tốt. Cảnh quay đẹp,8,https://moveek.com/review/dem-toi-ruc-ro/
tinab,"lúc đầu xem không thích lắm, vì thấy nó giống web drama không hợp để chiếu rạp, nhưng khi mình xem gần hết phim thì mới thấy nó thật sự hay và ý nghĩa, trong phim toàn là diễn viên quen thuộc gạo cội, cái kết làm mình hài lòng, phim thiên hướng hài và tình cảm gia đình, Quang Tuấn đóng đợt này siêu ngầu",9,https://moveek.com/review/nghe-sieu-de/
NGUYỄN MINH NHƯ,"Phim hài cười xĩu, rất hayyyy",10,https://moveek.com/review/nghe-sieu-de/
dangtuanncp,"nội dung bình thường, không hấp dẫn.",5,https://moveek.com/review/nghe-sieu-de/
544445833957028,"Phim hay,dễ thương xĩu",10,https://moveek.com/review/nghe-sieu-de/
Trần Văn Thương,Phim hài lắm ạ. Coi cười xỉu. Có vài cái vô lý. Mà xem để giải trí thì không quan tâm lắm,10,https://moveek.com/review/nghe-sieu-de/
Langtuquay9x,Phim hào dí dõm. Ko có ji để đọng lại,6,https://moveek.com/review/nghe-sieu-de/
Ngô Nguyễn Khánh Linh,"phim tạo nên nhiều tiếng cười cho mn ạ, em cho 10 vì sự thú vị của nó",10,https://moveek.com/review/nghe-sieu-de/
1030073234561372,,3,https://moveek.com/review/nghe-sieu-de/
Đinh Phúc An,,8,https://moveek.com/review/nghe-sieu-de/
Cao Vũ Thanh Thúy,"Cực hay ,, siêu hài",10,https://moveek.com/review/nghe-sieu-de/
Mai Hữu Ngạn,,9,https://moveek.com/review/em-va-trinh/
Vương Tú Trinh,Phim hay sâu sắc,9,https://moveek.com/review/em-va-trinh/
Bùi Văn Tính,,10,https://moveek.com/review/em-va-trinh/
Tienlien,,6,https://moveek.com/review/em-va-trinh/
hpa,"diễn xuất của 2 diễn viên vào vai Trịnh chưa đủ tốt và mạch phim nhanh nhưng bù lại nội dung, bối cảnh, nhạc phim và các nàng thơ rất tuyệt vời",10,https://moveek.com/review/em-va-trinh/
Yến Nhi,,7,https://moveek.com/review/em-va-trinh/
Trần Thế Tân,Phim không hợp vs mấy ng cứng nhắc đâu nha . Nhẹ nhàng chút xíu,10,https://moveek.com/review/em-va-trinh/
Võ Thị Bạch Thủy,,7,https://moveek.com/review/em-va-trinh/
1243tuann,"Điều đầu tiên không thể không nhắc đến đó chính là nhạc của phim cực kì hay, đối với một người yêu nhạc Trịnh từ trước giờ như em thì đây quả thật là một buổi tiệc thanh âm tuyệt vời, khi một bài nhạc vang lên lại làm em rợn da gà vì sự mới mẻ lẫn sự hòa quyện tuyệt hảo của cái cũ và cái mới. Màu phim cực kì đẹp. Về nội dung thì cũng không có tình huống truyện gì rõ rệt, nhưng nó thật sự yên bình, nó như mình đi xem một cuộc sống bình thường của một người bình thường với trái tim giàu xúc cảm, nhạy cảm với mọi thứ cảm xúc trên đời, và cuộc sống thường ngày đó có thêm những tiếng nói của âm nhạc... Thật sự xem phim làm em cảm thấy rất yên bình, không giật gân, không hồi hộp hay bi lụy quá như những bộ phim khác. Nói chung nếu mọi người muốn tìm một cảm giác yên bình, chìm vào một cuộc sống của những ngày xưa cũ, thì hãy tìm đến Em và Trịnh !",10,https://moveek.com/review/em-va-trinh/
Vũ Minh Tâm,"Hình ảnh đẹp rõ nét, âm thanh sống động, ý nghĩa sâu sắc",8,https://moveek.com/review/em-va-trinh/
tinab,"phim nằm ở mức bình bình, mỗi chi tiết trong phim đều diễn ra nhẹ nhàng, theo như quan điểm của mình thì phim này không quá tệ cũng không quá hay, phim nói về tình cảm gia đình, kết phim buồn vì bé thỏ chết.",8,https://moveek.com/review/dan-choi-khong-so-con-roi/
Phan Thị Thu Phương,Hài hước và tình cảm sâu sắc,10,https://moveek.com/review/dan-choi-khong-so-con-roi/
Truongtrungtin,,10,https://moveek.com/review/dan-choi-khong-so-con-roi/
Letam1993,cái kết không có hậu cho lắm,8,https://moveek.com/review/dan-choi-khong-so-con-roi/
Nguyễn khoa văn,,10,https://moveek.com/review/dan-choi-khong-so-con-roi/
Đoàn Thị Thuý Kiều,,1,https://moveek.com/review/dan-choi-khong-so-con-roi/
Nguyễn Thị Mỹ Hạnh,"Bản thân chưa bao giờ cảm thấy thất vọng khi xem phim có chú Tiến Luật, phim rất ý nghĩa và đọng lại cảm xúc tuyệt vời cho người xem ạ",10,https://moveek.com/review/dan-choi-khong-so-con-roi/
Le Thi Ngoc Diep,,10,https://moveek.com/review/dan-choi-khong-so-con-roi/
Trần Văn Khương,Rất hay và xúc động,10,https://moveek.com/review/dan-choi-khong-so-con-roi/
Lê Minh Tài,"Phim khá hay có đoạn hài hước và đoạn sâu lắng tuy nhiên mình thấy bình thường, không đặc sắc lắm.",8,https://moveek.com/review/dan-choi-khong-so-con-roi/
Ngân,Phim rất hay,10,https://moveek.com/review/tro-tan-ruc-ro/
Nguyễn Huyền Trâm,Một bộ phim đẹp và buồn.,9,https://moveek.com/review/tro-tan-ruc-ro/
Hoàng Phương Mai,"lúc đầu xem xong thì có suy nghĩ bộ phim nói về cuộc đời phụ nữ truân chuyên nhưng mà sau đó khi nghe đạo diễn nói về khao khát yêu và được yêu thì cũng mới ngộ ra, hoá ra ý nghĩa cao hơn là vậy.",8,https://moveek.com/review/tro-tan-ruc-ro/
DieuLinh97,Rất hay rất tuyệt vời,10,https://moveek.com/review/thanh-soi-cuc-dai-trong-dem/
Ngoctam9124,Siuuuu hayyyy nên xemmmm,10,https://moveek.com/review/thanh-soi-cuc-dai-trong-dem/
Anngu,Phim hay quá muốn đi xem lại lần 2,10,https://moveek.com/review/thanh-soi-cuc-dai-trong-dem/
Ngọc Minh Đào,Phim hay! Hãy xem thử nhé các bạn..,9,https://moveek.com/review/thanh-soi-cuc-dai-trong-dem/
Phạm thành bùi phương,,10,https://moveek.com/review/thanh-soi-cuc-dai-trong-dem/
Chu Hồ Thuỳ Trang,Không đặc sắc,5,https://moveek.com/review/thanh-soi-cuc-dai-trong-dem/
leconghuyhoang,Đánh giá chung: 72/100,7,https://moveek.com/review/thanh-soi-cuc-dai-trong-dem/
Mjnh6718,Hay vậy mà còn có người chê :) hãy xf theo một tâm lý giải trí vui vẻ,10,https://moveek.com/review/thanh-soi-cuc-dai-trong-dem/
NguyenKhacDao,Phim dỡ thảm hại. 1 kịch bản non nớt cùng 1 câu chuyện vô cùng kỳ dị.,1,https://moveek.com/review/thanh-soi-cuc-dai-trong-dem/
Nguyễn Hoàng Gia,Trải nghiệm phim okela,8,https://moveek.com/review/thanh-soi-cuc-dai-trong-dem/
Nguyenthaianhnguyen,"Hay quá luôn , bộ phim mang nhiều ý nghĩ, tiếng cười cho người xem .",10,https://moveek.com/review/nha-ba-nu/
Lê Hằng,,5,https://moveek.com/review/nha-ba-nu/
0366743153,,9,https://moveek.com/review/nha-ba-nu/
Hueheo,Hay! Có đầu tư từ nhân vật đến chất nội dung phim. Tuy nhiên chưa khiến mik rơi nước mắt chỉ mới suýt thui. Nói chung là nên xem nhé:),9,https://moveek.com/review/nha-ba-nu/
hoangvuute,"Tình tiết vô lý. Không hợp gu, dở!",2,https://moveek.com/review/nha-ba-nu/
Trần Quang Sơn,,4,https://moveek.com/review/nha-ba-nu/
phanhuuthang,phim hay quá trời đất,10,https://moveek.com/review/nha-ba-nu/
Trần thị thanh huyền,Phim kết nhảm deso,4,https://moveek.com/review/nha-ba-nu/
Nguyễn Phú Thành,"Khá hay, xác thực tế. Nội dung chưa mạch lạc.",7,https://moveek.com/review/nha-ba-nu/
NGUYEN NGOC HUYEN,Tốn nước mắt quá add à,10,https://moveek.com/review/nha-ba-nu/
Hồ Thị Hoa Phượng,"Phim hài, hay",7,https://moveek.com/review/sieu-lua-gap-sieu-lay/
Đinh Công Tuấn,"cốt truyện khá nhàm chán chỉ gây cười được 15-20p đầu, nội dung rời rạc.",3,https://moveek.com/review/sieu-lua-gap-sieu-lay/
Đinh nguyễn ngọc anh,,10,https://moveek.com/review/sieu-lua-gap-sieu-lay/
Quế Anh,"Một bộ phim có nội dung hay, diễn viên diễn xuất rất điện ảnh!",10,https://moveek.com/review/sieu-lua-gap-sieu-lay/
Violetngan,"Ý kiến của mình về phim là phim khá hay, có sự kịch tính, có tính hài hước, giải trí, lồng ghép được bài học cuộc sống, visual đẹp, diễn xuất của diễn viên tốt, có plot swist, xem khá là thư giản. Nếu đem so với các phim cùng thể loại của Hollywood thì chắc chắn ko bằng, nhưng phim việt mình làm vậy là đáng khen lắm r. Nhưng tất nhiên là ko phải ko có khuyết điểm. Mình thấy nhiều tình huống phim khá là sượng trân, cảnh combat chưa đã mắt (mình nghĩ là nó có thể tốt hơn). Mình cũng tương đối là một người dễ tính- nói chung phim hay, theo ý kiến cad nhân. Hơi tiếc cho phim vì ko thấy có mấy ai xem.",9,https://moveek.com/review/sieu-lua-gap-sieu-lay/
Nguyễn Trần Thanh Thảo,Cuốn mong là có phần hai.,10,https://moveek.com/review/sieu-lua-gap-sieu-lay/
Lê Thị Hà,phim rất hay,10,https://moveek.com/review/sieu-lua-gap-sieu-lay/
Đặng Kiều Trang,"Quá xuất sắc cười từ đầu đến cuối, đáng xem hơn nhiều phim Việt hiện nay",10,https://moveek.com/review/sieu-lua-gap-sieu-lay/
Ngọc bich,Quá hay. Xuất sắc. Xem mà thấy mỗi người diễn đạt ghê luôn,10,https://moveek.com/review/sieu-lua-gap-sieu-lay/
Đỗ Thanh Bình,Khá hài hước và kịch tính,6,https://moveek.com/review/sieu-lua-gap-sieu-lay/
Mai Thanh Thúy,Rất tuyệt vời và nhiều cảm xúc,10,https://moveek.com/review/nhung-dua-tre-trong-suong/
Nguyen Mai Han,Phim đáng xem.,10,https://moveek.com/review/nhung-dua-tre-trong-suong/
NGUYỄN THỊ BẠCH GIANG,,5,https://moveek.com/review/nhung-dua-tre-trong-suong/
nguyễn việt anh,phim hay. Dành cho bạn nào nội tâm nhiều .,10,https://moveek.com/review/nhung-dua-tre-trong-suong/
nguyên,"phim cho mọi người góc nhìn rõ hơn về dân tộc Mông khu vực Tây bắc, cuộc sống của họ ko hoàn toàn đẹp như phong cảnh mà thiên nhiên ban tặng",9,https://moveek.com/review/nhung-dua-tre-trong-suong/
Trần Minh Thư,"Phim rất hay và ý nghĩa, phù hợp với gia đình!",10,https://moveek.com/review/nhung-dua-tre-trong-suong/
quý,"phim hay & dễ thương, rất dễ thương nha",10,https://moveek.com/review/nhung-dua-tre-trong-suong/
Hoài Nguyễn,"Bộ phim đưa cho mình những cảm xúc thật sự mới. Đây là lần đầu tiên mình xem phim tài liệu ở rạp. Bất ngờ trước những suy nghĩ, quan niệm mà mình chưa bao giờ biết đến.
Cũng ngạc nhiên trước những suy nghĩ vừa non nớt vừa trưởng thành của cô bé Di.
Một bộ phim đáng xem",9,https://moveek.com/review/nhung-dua-tre-trong-suong/
nguyenminhphuong71,"Phim có khung hình đẹp, cảnh núi non cây cỏ, đồng án, không khí trong lành, cuộc sống gia đình chân thật sống động. Tuy nhiên vì giọng đặc trưng của vùng miền nên nghe có những chổ không rõ. Diễn viên dễ thương.
Một bộ phim rất đáng để xem. Hy vọng sẽ được chiếu trên ti vi cho tất cả người dân được xem để hiểu về phong tục tập quán vùng cao, để yêu thương đất nước mình hơn (cuộc sống người dân vùng cao còn lạc hậu, cơ cực).",8,https://moveek.com/review/nhung-dua-tre-trong-suong/
Lý Mỹ Linh,Phim rất hay,10,https://moveek.com/review/nhung-dua-tre-trong-suong/
Nguyen Phuong,"Cũng bình thường, ai fan MT thì nên đi xem cho biết",7,https://moveek.com/review/tri-am-the-movie-nguoi-giu-thoi-gian/
Đỗ Hà Minh,chất lượng đúng như thương hiệu của bộ phim này,10,https://moveek.com/review/lat-mat-6-tam-ve-dinh-menh/
2211763002409152,"Lúc đầu hơi lê thê nhưng khúc cuối lại khá là chóng vánh, hơi thất vọng chút xíu thui. Được cái nhiều cái plot twist cũng ổn nha, không ngờ tới luôn đó =))",7,https://moveek.com/review/lat-mat-6-tam-ve-dinh-menh/
Thế Trãi,"Cái kết cuối cùng quá dễ đoán ra. Tính cách nhân vật hiện rõ trên khuôn mặt diễn viên và theo đúng chiều hướng đó nên chưa có sự đột phá về ""Lật Mặt"". Còn lại ok",8,https://moveek.com/review/lat-mat-6-tam-ve-dinh-menh/
Duong Dac Hung,"Phòng chiếu thì nhỏ mà âm thanh quá lớn, điếc hết cả tai.",7,https://moveek.com/review/lat-mat-6-tam-ve-dinh-menh/
Nguyen Vy,"Phim rất hay, mình rất thích. 10000000đ nhaaa 🥰",10,https://moveek.com/review/lat-mat-6-tam-ve-dinh-menh/
Vu duc thanh,"Phim rất vô lý, thiếu nhân văn",6,https://moveek.com/review/lat-mat-6-tam-ve-dinh-menh/
Nguyễn Thị Ngọc Hân,phim ổn nma có nhiều tình tiết ch logic la2ms với cả có khi tâm hồn cứng quá nên k sợ lắm=))) có mấy cảnh zoom nhiều vào thì bị giật mình thôi nma tùy mỗi ng 1 cảm nhận thui,10,https://moveek.com/review/lat-mat-6-tam-ve-dinh-menh/
Trần Văn Tùng,"Phim có nhiều tình tiết rất gây cấn, hài hước,....",9,https://moveek.com/review/lat-mat-6-tam-ve-dinh-menh/
Lê Ánh Nguyệt,"hay dã man, phim ý nghĩa lém
Muốn xem thêm vài lần nữa ý",10,https://moveek.com/review/lat-mat-6-tam-ve-dinh-menh/
Ngọc chi,,10,https://moveek.com/review/lat-mat-6-tam-ve-dinh-menh/
Đinh Trần Duy Duy,Phim hay. Đáng xem. Vừa hài vừa xen lẫn ít bi. Cảm động,10,https://moveek.com/review/chuyen-xom-tui-con-nhot-mot-chong/
Từ Trọng Vỹ,Phim hay và thật,10,https://moveek.com/review/chuyen-xom-tui-con-nhot-mot-chong/
Nguyễn Minh Hậu,,10,https://moveek.com/review/chuyen-xom-tui-con-nhot-mot-chong/
Đỗ Ngọc Trâm,Khóc quá nhiều cho bộ phim này ♥️ quá tuyệt vời!,10,https://moveek.com/review/chuyen-xom-tui-con-nhot-mot-chong/
lê nguyễn thị bong,"hay, xúc động",9,https://moveek.com/review/chuyen-xom-tui-con-nhot-mot-chong/
Anh Khoa,,9,https://moveek.com/review/chuyen-xom-tui-con-nhot-mot-chong/
845510259124422,"CON NHÓT MÓT CHỒNG - NHẸ NHÀNG, TÌNH CẢM, AN TOÀN
RANK: 7.6+0.4",8,https://moveek.com/review/chuyen-xom-tui-con-nhot-mot-chong/
3710157725719996,"Phim tạm được , chưa sâu sắc lắm",7,https://moveek.com/review/chuyen-xom-tui-con-nhot-mot-chong/
Thái Thị Loan,"Xem phim để thư giản, giải tỏa cảm xúc hay giải trí thì đều khá là ok nha. Theo mình thì mình thích phim này hơn phim Lật Mặt 6 nha",8,https://moveek.com/review/chuyen-xom-tui-con-nhot-mot-chong/
Nguyễn Thị Mỹ Tiên,"Mình nghĩ lời thoại chưa hay lắm, có vài chỗ hơi cường điệu nên khá mất cảm xúc, diễn biến bộ phim mình đoán ra được nên khúc cuối mình không cảm động lắm.",7,https://moveek.com/review/chuyen-xom-tui-con-nhot-mot-chong/
Nguyen Dinh Hieu,Có nhiều tình tiết chưa rõ ràng,8,https://moveek.com/review/ben-trong-vo-ken-vang-1/
HUNG HOANG,,10,https://moveek.com/review/ben-trong-vo-ken-vang-1/
Quế Anh,"Quay phim thật sự rất tuyệt, gần như mỗi khung hình đều có vẻ đơn giản nhưng đầy dụng ý, vừa chân thật vừa tinh tế. Mình rất thích cách đạo diễn/ quay phim đưa sương mù, những tấm lưới, hàng rào và khung cửa vào phim để diễn tả cảm giác của nhân vật chính.
Điểm mình không thích lắm là lời thoại khá cứng nhắc ít tự nhiên. Nếu xem với tư cách một người nước ngoài đọc phụ đề thì có vẻ sẽ dễ chịu hơn. Thêm một điểm nữa, không liên quan tới nội dung phim, là việc xem một màu phim phần lớn là trầm và tối trên một khung hình quá rộng, cộng với nhịp phim chậm và điện thoại của các bạn khán giả xung quanh nháy sáng liên tục. Việc trải nghiệm cảm giác này trong 3 tiếng đồng hồ làm mình cảm thấy cực kì đau mắt và mệt mỏi, dù có thấy phim hay.",8,https://moveek.com/review/ben-trong-vo-ken-vang-1/
